Category,Item,Price
Sports and Outdoors,tennis rackets,26.99
Sports and Outdoors,tennis rackets,27.9
Sports and Outdoors,tennis rackets,27.9
Sports and Outdoors,basketball,7.95
Sports and Outdoors,basketball,7.95
Sports and Outdoors,basketball,8.99
Sports and Outdoors,basketball,9.95
Sports and Outdoors,basketball,9.99
Sports and Outdoors,soccer ball,9.49
Sports and Outdoors,soccer ball,9.49
Sports and Outdoors,soccer ball,9.87
Sports and Outdoors,soccer ball,11.49
Sports and Outdoors,soccer ball,11.49
Sports and Outdoors,baseball glove,13.99
Sports and Outdoors,baseball glove,14.99
Sports and Outdoors,baseball glove,15.23
Sports and Outdoors,baseball glove,15.99
Sports and Outdoors,baseball glove,15.99
Sports and Outdoors,skateboard,20.26
Sports and Outdoors,skateboard,20.99
Sports and Outdoors,skateboard,23.49
Sports and Outdoors,skateboard,24.99
Sports and Outdoors,skateboard,30.9
Sports and Outdoors,rollerblades,39.99
Sports and Outdoors,rollerblades,39.99
Sports and Outdoors,rollerblades,42.49
Sports and Outdoors,rollerblades,42.49
Sports and Outdoors,rollerblades,42.49
Sports and Outdoors,snowboard,5.69
Sports and Outdoors,snowboard,5.98
Sports and Outdoors,snowboard,7.99
Sports and Outdoors,snowboard,7.99
Sports and Outdoors,snowboard,7.99
Sports and Outdoors,ski equipment,5.98
Sports and Outdoors,ski equipment,5.98
Sports and Outdoors,ski equipment,5.98
Sports and Outdoors,ski equipment,5.98
Sports and Outdoors,ski equipment,5.99
Sports and Outdoors,swimming gear,5.49
Sports and Outdoors,swimming gear,5.99
Sports and Outdoors,swimming gear,6.99
Sports and Outdoors,swimming gear,7.73
Sports and Outdoors,swimming gear,7.95
Toys and Games,action figures,4.69
Toys and Games,action figures,6.49
Toys and Games,action figures,6.99
Toys and Games,action figures,6.99
Toys and Games,action figures,6.99
Toys and Games,dolls,6.99
Toys and Games,dolls,8.57
Toys and Games,dolls,8.99
Toys and Games,dolls,8.99
Toys and Games,dolls,9.46
Toys and Games,board games,7.99
Toys and Games,board games,9.05
Toys and Games,board games,9.49
Toys and Games,board games,9.49
Toys and Games,board games,12.99
Toys and Games,puzzles,7.61
Toys and Games,puzzles,7.91
Toys and Games,puzzles,8.49
Toys and Games,puzzles,8.99
Toys and Games,puzzles,8.99
Toys and Games,building blocks,9.99
Toys and Games,building blocks,10.29
Toys and Games,building blocks,11.24
Toys and Games,building blocks,11.24
Toys and Games,building blocks,11.51
Toys and Games,stuffed animals,7.89
Toys and Games,stuffed animals,8.56
Toys and Games,stuffed animals,8.8
Toys and Games,stuffed animals,8.99
Toys and Games,stuffed animals,9.79
Toys and Games,arts and crafts kits,5.99
Toys and Games,arts and crafts kits,6.19
Toys and Games,arts and crafts kits,6.99
Toys and Games,arts and crafts kits,7.49
Toys and Games,arts and crafts kits,7.59
Toys and Games,science kits,7.99
Toys and Games,science kits,7.99
Toys and Games,science kits,9.49
Toys and Games,science kits,9.79
Toys and Games,science kits,10.29
Toys and Games,educational toys,5.99
Toys and Games,educational toys,6.99
Toys and Games,educational toys,6.99
Toys and Games,educational toys,7.99
Toys and Games,educational toys,7.99
Toys and Games,outdoor toys,6.77
Toys and Games,outdoor toys,8.95
Toys and Games,outdoor toys,8.95
Toys and Games,outdoor toys,8.99
Toys and Games,outdoor toys,8.99
Toys and Games,sports equipment for kids,8.39
Toys and Games,sports equipment for kids,8.99
Toys and Games,sports equipment for kids,9.89
Toys and Games,sports equipment for kids,9.98
Toys and Games,sports equipment for kids,9.99
Toys and Games,video games for kids,10.99
Toys and Games,video games for kids,12.5
Toys and Games,video games for kids,13.99
Toys and Games,video games for kids,13.99
Toys and Games,video games for kids,14.22
Toys and Games,musical instruments for kids,9.29
Toys and Games,musical instruments for kids,11.41
Toys and Games,musical instruments for kids,11.99
Toys and Games,musical instruments for kids,11.99
Toys and Games,musical instruments for kids,13.99
Toys and Games,playsets,7.99
Toys and Games,playsets,8.49
Toys and Games,playsets,8.49
Toys and Games,playsets,8.9
Toys and Games,playsets,9.99
Toys and Games,remote control cars,13.99
Toys and Games,remote control cars,15.99
Toys and Games,remote control cars,16.25
Toys and Games,remote control cars,16.99
Toys and Games,remote control cars,16.99
Toys and Games,drones,0.0
Toys and Games,drones,0.0
Toys and Games,drones,4.95
Toys and Games,drones,7.03
Toys and Games,drones,17.99
Toys and Games,robot kits,16.99
Toys and Games,robot kits,20.89
Toys and Games,robot kits,20.89
Toys and Games,robot kits,23.89
Toys and Games,robot kits,27.54
Toys and Games,magic sets,5.99
Toys and Games,magic sets,7.19
Toys and Games,magic sets,7.9
Toys and Games,magic sets,7.99
Toys and Games,magic sets,7.99
Toys and Games,card games,5.87
Toys and Games,card games,6.29
Toys and Games,card games,6.98
Toys and Games,card games,6.99
Toys and Games,card games,6.99
Gardening Supplies,seeds,1.79
Gardening Supplies,seeds,1.79
Gardening Supplies,seeds,1.79
Gardening Supplies,seeds,1.89
Gardening Supplies,seeds,1.99
Gardening Supplies,soil,5.99
Gardening Supplies,soil,7.69
Gardening Supplies,soil,7.99
Gardening Supplies,soil,12.42
Gardening Supplies,soil,13.89
Gardening Supplies,fertilizer,19.99
Gardening Supplies,fertilizer,21.49
Gardening Supplies,fertilizer,26.78
Gardening Supplies,fertilizer,35.99
Gardening Supplies,fertilizer,54.99
Gardening Supplies,plant food,5.71
Gardening Supplies,plant food,7.49
Gardening Supplies,plant food,7.89
Gardening Supplies,plant food,12.42
Gardening Supplies,plant food,13.91
Gardening Supplies,gardening tools,7.29
Gardening Supplies,gardening tools,7.68
Gardening Supplies,gardening tools,7.99
Gardening Supplies,gardening tools,8.98
Gardening Supplies,gardening tools,9.72
Gardening Supplies,gloves,2.29
Gardening Supplies,gloves,3.79
Gardening Supplies,gloves,3.99
Gardening Supplies,gloves,5.99
Gardening Supplies,gloves,5.99
Gardening Supplies,watering can,6.98
Gardening Supplies,watering can,6.99
Gardening Supplies,watering can,7.99
Gardening Supplies,watering can,7.99
Gardening Supplies,watering can,8.09
Gardening Supplies,hose,10.07
Gardening Supplies,hose,14.99
Gardening Supplies,hose,14.99
Gardening Supplies,hose,15.19
Gardening Supplies,hose,16.3
Gardening Supplies,pruning shears,8.99
Gardening Supplies,pruning shears,17.25
Gardening Supplies,pruning shears,21.29
Gardening Supplies,pruning shears,21.99
Gardening Supplies,pruning shears,22.85
Gardening Supplies,rake,10.45
Gardening Supplies,rake,13.9
Gardening Supplies,rake,13.99
Gardening Supplies,rake,16.89
Gardening Supplies,rake,16.89
Gardening Supplies,shovel,6.99
Gardening Supplies,shovel,6.99
Gardening Supplies,shovel,7.99
Gardening Supplies,shovel,7.99
Gardening Supplies,shovel,8.98
Gardening Supplies,trowel,2.86
Gardening Supplies,trowel,3.31
Gardening Supplies,trowel,3.89
Gardening Supplies,trowel,4.29
Gardening Supplies,trowel,4.37
Gardening Supplies,wheelbarrow,6.65
Gardening Supplies,wheelbarrow,7.97
Gardening Supplies,wheelbarrow,18.59
Gardening Supplies,wheelbarrow,19.76
Gardening Supplies,wheelbarrow,21.95
Gardening Supplies,compost bin,12.21
Gardening Supplies,compost bin,13.89
Gardening Supplies,compost bin,13.89
Gardening Supplies,compost bin,13.89
Gardening Supplies,compost bin,13.99
Gardening Supplies,planters,3.89
Gardening Supplies,planters,4.99
Gardening Supplies,planters,6.49
Gardening Supplies,planters,8.96
Gardening Supplies,planters,9.95
Gardening Supplies,pots,13.39
Gardening Supplies,pots,13.9
Gardening Supplies,pots,14.97
Gardening Supplies,pots,15.88
Gardening Supplies,pots,18.45
Gardening Supplies,garden decor,8.99
Gardening Supplies,garden decor,8.99
Gardening Supplies,garden decor,10.44
Gardening Supplies,garden decor,10.49
Gardening Supplies,garden decor,10.49
Gardening Supplies,outdoor furniture,12.99
Gardening Supplies,outdoor furniture,15.99
Gardening Supplies,outdoor furniture,18.99
Gardening Supplies,outdoor furniture,26.05
Gardening Supplies,outdoor furniture,28.79
Gardening Supplies,outdoor lighting,17.09
Gardening Supplies,outdoor lighting,17.99
Gardening Supplies,outdoor lighting,17.99
Gardening Supplies,outdoor lighting,17.99
Gardening Supplies,outdoor lighting,18.69
Gardening Supplies,outdoor cooking equipment,14.98
Gardening Supplies,outdoor cooking equipment,16.99
Gardening Supplies,outdoor cooking equipment,17.68
Gardening Supplies,outdoor cooking equipment,17.99
Gardening Supplies,outdoor cooking equipment,17.99
Automotive Supplies,motor oil,38.48
Automotive Supplies,motor oil,49.9
Automotive Supplies,motor oil,63.9
Automotive Supplies,motor oil,95.06
Automotive Supplies,car wax,7.22
Automotive Supplies,car wax,8.41
Automotive Supplies,car wax,9.41
Automotive Supplies,car wax,9.99
Automotive Supplies,car wax,9.99
Automotive Supplies,tire cleaner,9.41
Automotive Supplies,tire cleaner,9.66
Automotive Supplies,tire cleaner,9.66
Automotive Supplies,tire cleaner,9.99
Automotive Supplies,tire cleaner,9.99
Automotive Supplies,windshield washer fluid,4.69
Automotive Supplies,windshield washer fluid,4.99
Automotive Supplies,windshield washer fluid,6.41
Automotive Supplies,windshield washer fluid,6.59
Automotive Supplies,windshield washer fluid,6.95
Automotive Supplies,car air freshener,3.99
Automotive Supplies,car air freshener,4.74
Automotive Supplies,car air freshener,4.79
Automotive Supplies,car air freshener,4.79
Automotive Supplies,car air freshener,4.99
Automotive Supplies,car cleaning supplies,3.39
Automotive Supplies,car cleaning supplies,4.59
Automotive Supplies,car cleaning supplies,4.69
Automotive Supplies,car cleaning supplies,4.89
Automotive Supplies,car cleaning supplies,5.78
Automotive Supplies,car maintenance tools,4.99
Automotive Supplies,car maintenance tools,4.99
Automotive Supplies,car maintenance tools,5.99
Automotive Supplies,car maintenance tools,6.99
Automotive Supplies,car maintenance tools,7.99
Automotive Supplies,jumper cables,4.79
Automotive Supplies,jumper cables,4.99
Automotive Supplies,jumper cables,4.99
Automotive Supplies,jumper cables,4.99
Automotive Supplies,jumper cables,4.99
Automotive Supplies,tire inflator,6.99
Automotive Supplies,tire inflator,10.98
Automotive Supplies,tire inflator,10.99
Automotive Supplies,tire inflator,14.99
Automotive Supplies,tire inflator,16.99
Automotive Supplies,car battery charger,13.59
Automotive Supplies,car battery charger,14.99
Automotive Supplies,car battery charger,16.14
Automotive Supplies,car battery charger,16.99
Automotive Supplies,car battery charger,17.99
Automotive Supplies,car cover,9.49
Automotive Supplies,car cover,15.29
Automotive Supplies,car cover,15.95
Automotive Supplies,car cover,19.99
Automotive Supplies,car cover,21.16
Automotive Supplies,roof rack,24.29
Automotive Supplies,roof rack,29.99
Automotive Supplies,roof rack,35.0
Automotive Supplies,roof rack,38.99
Automotive Supplies,roof rack,43.99
Automotive Supplies,trunk organizer,5.88
Automotive Supplies,trunk organizer,6.99
Automotive Supplies,trunk organizer,7.99
Automotive Supplies,trunk organizer,8.59
Automotive Supplies,trunk organizer,9.99
Automotive Supplies,seat covers,13.98
Automotive Supplies,seat covers,13.98
Automotive Supplies,seat covers,14.36
Automotive Supplies,seat covers,14.36
Automotive Supplies,seat covers,15.9
Automotive Supplies,floor mats,8.99
Automotive Supplies,floor mats,9.99
Automotive Supplies,floor mats,9.99
Automotive Supplies,floor mats,9.99
Automotive Supplies,floor mats,10.99
Automotive Supplies,steering wheel cover,5.49
Automotive Supplies,steering wheel cover,6.35
Automotive Supplies,steering wheel cover,6.59
Automotive Supplies,steering wheel cover,9.34
Automotive Supplies,steering wheel cover,9.99
Automotive Supplies,sunshade,7.99
Automotive Supplies,sunshade,9.49
Automotive Supplies,sunshade,9.99
Automotive Supplies,sunshade,10.9
Automotive Supplies,sunshade,10.99
Automotive Supplies,emergency kit,6.78
Automotive Supplies,emergency kit,7.4
Automotive Supplies,emergency kit,7.95
Automotive Supplies,emergency kit,8.97
Automotive Supplies,emergency kit,8.99
Automotive Supplies,first aid kit for car,7.49
Automotive Supplies,first aid kit for car,7.99
Automotive Supplies,first aid kit for car,8.9
Automotive Supplies,first aid kit for car,9.56
Automotive Supplies,first aid kit for car,9.59
Household Appliances,vacuum cleaner,39.99
Household Appliances,vacuum cleaner,39.99
Household Appliances,vacuum cleaner,59.99
Household Appliances,vacuum cleaner,75.99
Household Appliances,vacuum cleaner,84.99
Household Appliances,blender,19.95
Household Appliances,blender,19.95
Household Appliances,blender,19.99
Household Appliances,blender,26.33
Household Appliances,blender,30.9
Household Appliances,toaster,19.99
Household Appliances,toaster,19.99
Household Appliances,toaster,19.99
Household Appliances,toaster,19.99
Household Appliances,toaster,21.06
Household Appliances,microwave,54.9
Household Appliances,microwave,54.9
Household Appliances,microwave,57.9
Household Appliances,microwave,57.9
Household Appliances,microwave,57.9
Household Appliances,coffee maker,12.99
Household Appliances,coffee maker,14.24
Household Appliances,coffee maker,23.47
Household Appliances,coffee maker,23.92
Household Appliances,coffee maker,24.99
Household Appliances,kettle,15.99
Household Appliances,kettle,16.64
Household Appliances,kettle,19.99
Household Appliances,kettle,19.99
Household Appliances,kettle,22.94
Household Appliances,slow cooker,17.99
Household Appliances,slow cooker,24.99
Household Appliances,slow cooker,31.62
Household Appliances,slow cooker,37.0
Household Appliances,slow cooker,39.99
Household Appliances,rice cooker,22.82
Household Appliances,rice cooker,23.99
Household Appliances,rice cooker,24.95
Household Appliances,rice cooker,26.49
Household Appliances,rice cooker,26.95
Household Appliances,food processor,21.99
Household Appliances,food processor,21.99
Household Appliances,food processor,32.99
Household Appliances,food processor,41.99
Household Appliances,food processor,48.21
Household Appliances,stand mixer,19.95
Household Appliances,stand mixer,19.98
Household Appliances,stand mixer,30.9
Household Appliances,stand mixer,31.99
Household Appliances,stand mixer,39.9
Household Appliances,hand mixer,13.53
Household Appliances,hand mixer,14.44
Household Appliances,hand mixer,15.99
Household Appliances,hand mixer,15.99
Household Appliances,hand mixer,16.58
Household Appliances,electric grill,31.81
Household Appliances,electric grill,39.0
Household Appliances,electric grill,47.5
Household Appliances,electric grill,49.0
Household Appliances,electric grill,56.99
Household Appliances,air fryer,49.99
Household Appliances,air fryer,54.99
Household Appliances,air fryer,59.42
Household Appliances,air fryer,64.95
Household Appliances,air fryer,69.99
Household Appliances,electric skillet,24.99
Household Appliances,electric skillet,37.99
Household Appliances,electric skillet,39.47
Household Appliances,electric skillet,39.94
Household Appliances,electric skillet,39.99
Household Appliances,electric can opener,8.99
Household Appliances,electric can opener,11.99
Household Appliances,electric can opener,16.19
Household Appliances,electric can opener,16.19
Household Appliances,electric can opener,17.9
Household Appliances,electric knife,40.99
Household Appliances,electric knife,42.99
Household Appliances,electric knife,56.99
Household Appliances,electric knife,59.99
Household Appliances,electric knife,59.99
Household Appliances,electric toothbrush,9.99
Household Appliances,electric toothbrush,9.99
Household Appliances,electric toothbrush,9.99
Household Appliances,electric toothbrush,11.04
Household Appliances,electric toothbrush,11.99
Household Appliances,hair dryer,14.99
Household Appliances,hair dryer,15.19
Household Appliances,hair dryer,15.85
Household Appliances,hair dryer,17.84
Household Appliances,hair dryer,18.65
Household Appliances,curling iron,15.47
Household Appliances,curling iron,17.99
Household Appliances,curling iron,18.69
Household Appliances,curling iron,18.69
Household Appliances,curling iron,18.69
Household Appliances,straightening iron,13.99
Household Appliances,straightening iron,13.99
Household Appliances,straightening iron,14.45
Household Appliances,straightening iron,14.45
Household Appliances,straightening iron,16.99
Office Supplies,printer paper,4.95
Office Supplies,printer paper,5.95
Office Supplies,printer paper,6.15
Office Supplies,printer paper,7.8
Office Supplies,printer paper,7.9
Office Supplies,notebooks,8.5
Office Supplies,notebooks,10.9
Office Supplies,notebooks,10.99
Office Supplies,notebooks,19.99
Office Supplies,notebooks,24.99
Office Supplies,pens,2.8
Office Supplies,pens,4.44
Office Supplies,pens,4.79
Office Supplies,pens,4.95
Office Supplies,pens,5.69
Office Supplies,pencils,2.28
Office Supplies,pencils,2.3
Office Supplies,pencils,2.83
Office Supplies,pencils,2.99
Office Supplies,pencils,2.99
Office Supplies,highlighters,2.79
Office Supplies,highlighters,3.45
Office Supplies,highlighters,3.49
Office Supplies,highlighters,3.69
Office Supplies,highlighters,3.9
Office Supplies,sticky notes,2.99
Office Supplies,sticky notes,2.99
Office Supplies,sticky notes,3.69
Office Supplies,sticky notes,3.99
Office Supplies,sticky notes,3.99
Office Supplies,paper clips,0.8
Office Supplies,paper clips,0.95
Office Supplies,paper clips,1.08
Office Supplies,paper clips,1.29
Office Supplies,paper clips,1.69
Office Supplies,stapler,3.65
Office Supplies,stapler,3.65
Office Supplies,stapler,3.65
Office Supplies,stapler,4.19
Office Supplies,stapler,4.57
Office Supplies,tape dispenser,2.9
Office Supplies,tape dispenser,2.99
Office Supplies,tape dispenser,3.25
Office Supplies,tape dispenser,3.59
Office Supplies,tape dispenser,3.99
Office Supplies,scissors,3.29
Office Supplies,scissors,3.49
Office Supplies,scissors,3.59
Office Supplies,scissors,3.79
Office Supplies,scissors,3.99
Office Supplies,envelopes,1.08
Office Supplies,envelopes,1.49
Office Supplies,envelopes,2.01
Office Supplies,envelopes,2.99
Office Supplies,envelopes,2.99
Office Supplies,folders,3.82
Office Supplies,folders,4.03
Office Supplies,folders,4.99
Office Supplies,folders,4.99
Office Supplies,folders,6.39
Office Supplies,binders,5.1
Office Supplies,binders,6.56
Office Supplies,binders,6.99
Office Supplies,binders,7.2
Office Supplies,binders,7.83
Office Supplies,whiteboard markers,2.9
Office Supplies,whiteboard markers,2.99
Office Supplies,whiteboard markers,2.99
Office Supplies,whiteboard markers,3.99
Office Supplies,whiteboard markers,3.99
Office Supplies,chalk,3.99
Office Supplies,chalk,4.09
Office Supplies,chalk,4.99
Office Supplies,chalk,5.2
Office Supplies,chalk,5.69
Office Supplies,index cards,2.22
Office Supplies,index cards,2.31
Office Supplies,index cards,2.49
Office Supplies,index cards,2.69
Office Supplies,index cards,2.99
Office Supplies,post-it flags,2.9
Office Supplies,post-it flags,3.16
Office Supplies,post-it flags,3.49
Office Supplies,post-it flags,3.79
Office Supplies,post-it flags,3.99
Office Supplies,desk organizer,7.49
Office Supplies,desk organizer,8.79
Office Supplies,desk organizer,8.97
Office Supplies,desk organizer,9.99
Office Supplies,desk organizer,10.99
Office Supplies,file cabinet,24.99
Office Supplies,file cabinet,31.99
Office Supplies,file cabinet,34.39
Office Supplies,file cabinet,36.49
Office Supplies,file cabinet,47.39
Office Supplies,desk lamp,12.79
Office Supplies,desk lamp,13.99
Office Supplies,desk lamp,14.99
Office Supplies,desk lamp,15.95
Office Supplies,desk lamp,16.15
